seq_id	clans	has_samases	has_ocrs	has_stpks	has_T3p0.6	has_T7p0.4	has_T7p0.6B	has_T3p0.65	has_T7p0.6A	has_T7p0.5	has_adgs	has_htgs
SAMEA2580107_a1_ct32172_vs1@Podoviridae__sp._ctxvX1	frozenset({'264_pair', 'outlier: 83_clan', '1_clan, 6_clan, 9_clan', '1137_mono', '157_clan', '1608_mono'})	False	False	False	False	False	False	False	False	False	False	False
SAMEA2580140_a1_ct46243_vs1@Podoviridae__sp._ctocX1	frozenset({'outlier: 56_clan', '1_clan', '1576_mono', '686_mono', '13_clan', '1149_mono', '1066_mono', '910_mono', '1604_mono', '56_clan', '229_pair'})	False	False	False	False	False	False	False	False	False	False	False
SAMEA2580142_a1_ct10957@circular@Podoviridae__sp._ctFnt957	frozenset({'12_clan', '1_clan, 6_clan, 9_clan', '238_pair', '323_pair', '1702_mono', '1577_mono', '176_clan'})	False	False	False	False	False	False	False	False	False	False	False
SAMEA2580196_a1_ct23161@circular@Podoviridae__sp._ctiiw161	frozenset({'301_pair', '13_clan', '12_clan', '2099_mono', '1_clan, 6_clan, 9_clan', '96_clan', '56_clan', '59_clan', '632_mono', '238_pair', '1702_mono', '1577_mono', '176_clan'})	False	False	False	False	False	False	False	False	False	False	False
SAMEA2580232_a1_ct96829_vs1@Podoviridae__sp._ct8EC1	frozenset({'12_clan', '795_mono', '32_clan, 142_clan', '1_clan, 6_clan, 9_clan', '142_clan'})	False	False	False	False	False	False	False	False	False	False	False
SAMEA2580258_b1_ct1@circular@Caudovirales__sp._ctfpU1	frozenset({'264_pair', '2743_mono', 'outlier: 83_clan', '1_clan, 6_clan, 9_clan', '1137_mono', '157_clan', '1608_mono'})	False	False	False	False	False	False	False	False	False	False	False
SAMEA2737662_a1_ct153951_vs1@Podoviridae__sp._ct3Jb1	frozenset({'90_clan', '1853_mono', '1_clan, 6_clan, 9_clan', '174_clan', '50_clan', '72_clan', '1973_mono', '1628_mono', '37_clan'})	False	False	False	False	False	False	False	False	False	False	False
SAMEA2737674_a1_ct1064@circular@Podoviridae__sp._ctZOb064	frozenset({'325_pair', '2806_mono', '6_clan, 9_clan', '455_mono', 'outlier: 45_clan', '1127_mono', '2454_mono', '1907_mono', '55_clan', '2318_mono', '2377_mono', '2095_mono', '1_clan, 9_clan', '393_pair', '1314_mono'})	False	False	False	False	False	False	False	False	False	False	False
SAMEA2737687_b1_ct33_vs2@Caudovirales__sp._ctJtn33@linear	frozenset({'863_mono', '114_clan, 198_clan', '1_clan, 6_clan, 9_clan', '395_pair', '2640_mono', '165_clan', '615_mono', '186_clan', '35_clan', '36_clan', '981_mono', '200_pair', '255_pair'})	False	False	False	False	False	False	False	False	False	False	False
SAMEA2737699_a1_ct142878_vs1@Podoviridae__sp._ctqfH1	frozenset({'12_clan', '795_mono', '1_clan, 6_clan, 9_clan', '32_clan, 142_clan', '142_clan', '16_clan'})	False	False	False	False	False	False	False	False	False	False	False
SAMEA2737721_a1_ct19443_vs1@Podoviridae__sp._ctE4i1	frozenset({'12_clan', '86_clan', '795_mono', '1_clan, 6_clan, 9_clan', '32_clan, 142_clan', '142_clan', '1876_mono'})	False	False	False	False	False	False	False	False	False	False	False
SAMEA2737724_a1_ct159311_vs1@Podoviridae__sp._ct68A1	frozenset({'71_clan', '126_clan', '1_clan, 6_clan, 9_clan', '1238_mono', '1114_mono', '183_clan', '1061_mono', '2599_mono', '407_pair', '65_clan', '102_clan', '1540_mono', '37_clan'})	False	False	False	False	False	False	False	False	False	False	False
SAMEA2737728_b1_ct63_vs2@Caudovirales__sp._ctm5763@linear	frozenset({'62_clan', '1_clan, 6_clan, 9_clan', '77_clan', '36_clan', '87_clan', '2593_mono', '813_mono', '1591_mono'})	False	False	False	False	False	False	False	False	False	False	False
SAMEA2737736_a1_ct50827_vs1@Podoviridae__sp._ctWmU1	frozenset({'14_clan', '12_clan', '95_clan', '1_clan, 6_clan, 9_clan', '122_clan', '46_clan', '103_clan', '19_clan', '5_clan', '82_clan', '1911_mono', '93_clan', '10_clan'})	False	False	False	False	False	False	False	False	False	False	False
SAMEA2737737_a1_ct58735_vs1@Podoviridae__sp._ctHfk1	frozenset({'118_clan', '90_clan', '1853_mono', '1_clan, 6_clan, 9_clan', '174_clan', '144_clan', '72_clan', '50_clan', '1628_mono', '37_clan'})	False	False	False	False	False	False	False	False	False	False	False
SAMEA2737738_a1_ct2644_vs1@Podoviridae__sp._ctT9Z1	frozenset({'51_clan', '1_clan, 6_clan, 9_clan', '1709_mono', '1114_mono', '1590_mono', '1238_mono', '820_mono', '407_pair', '43_clan', '168_clan', '126_clan', '1540_mono', '472_mono'})	False	False	False	False	False	False	False	False	False	False	False
SAMEA2737745_b1_ct72_vs5@Caudovirales__sp._ctuRW72@linear	frozenset({'1_clan, 6_clan, 9_clan', '1238_mono', '1114_mono', '1590_mono', '820_mono', '407_pair', '168_clan', '65_clan', '126_clan', '1540_mono', '472_mono'})	False	False	False	False	False	False	False	False	False	False	False
SAMEA2737745_b1_ct75_vs2@Caudovirales__sp._ctsrN75@linear	frozenset({'2441_mono', '1_clan'})	False	False	False	False	False	False	False	False	False	False	False
SAMEA2737752_a1_ct13252_vs1@Podoviridae__sp._ctCJG1	frozenset({'1_clan', '13_clan', '2320_mono', '1834_mono', '1884_mono', '2187_mono', '229_pair'})	False	False	False	False	False	False	False	False	False	False	False
SAMEA2737757_a1_ct33184_vs1@Podoviridae__sp._ctZhi1	frozenset({'14_clan, 24_clan', '12_clan', '95_clan', '122_clan', '1_clan, 6_clan, 9_clan', '46_clan', '19_clan', '5_clan', '82_clan', '103_clan', '93_clan', '10_clan'})	False	False	False	False	False	False	False	False	False	False	False
SAMEA2737761_a1_ct21606@circular@Podoviridae__sp._ct7U5606	frozenset({'1028_mono', '2272_mono', '6_clan, 9_clan', '2512_mono', 'outlier: outlier: 40_clan', '39_clan', 'outlier: 40_clan', '912_mono', 'outlier: 39_clan', '39_clan, 40_clan', '939_mono', '1_clan, 9_clan', '40_clan', '74_clan'})	False	False	False	False	False	False	False	False	False	False	False
SAMEA2737767_a1_ct23580_vs1@Podoviridae__sp._ctUvJ1	frozenset({'62_clan', '657_mono', '1_clan, 6_clan, 9_clan', '77_clan', '36_clan'})	False	False	False	False	False	False	False	False	False	False	False
SAMEA2737775_a1_ct86773_vs1@Podoviridae__sp._ctxwY1	frozenset({'62_clan', '1_clan, 6_clan, 9_clan', '77_clan', '36_clan', '87_clan', '2593_mono', '813_mono', '1591_mono'})	False	False	False	False	False	False	False	False	False	False	False
SAMEA2737787_a1_ct22526@circular@Podoviridae__sp._ct2sf526	frozenset({'2349_mono', '325_pair', '2806_mono', '6_clan, 9_clan', '455_mono', '1127_mono', '2454_mono', '239_pair', '1907_mono', '55_clan', '2318_mono', '2377_mono', '2095_mono', '1_clan, 9_clan', '393_pair'})	False	False	False	False	False	False	False	False	False	False	False
SAMEA2737787_a1_ct23066@circular@Podoviridae__sp._ctBmy066	frozenset({'22_clan, 25_clan, 52_clan', '14_clan', '8_clan', '1_clan, 6_clan, 9_clan', '284_pair', '15_clan', '175_clan', '171_clan', '63_clan'})	True	False	True	True	False	False	False	False	False	True	True
SAMEA2737788_a1_ct27058@circular@Podoviridae__sp._ctQEP058	frozenset({'249_pair', '14_clan', '12_clan', '122_clan', '1_clan, 6_clan, 9_clan', '46_clan', '1412_mono', '1755_mono', '19_clan', '2629_mono', '2245_mono', '5_clan', '1578_mono', '103_clan', '2465_mono'})	False	False	False	False	False	False	False	False	False	False	False
SAMEA2737792_a1_ct131944_vs1@Podoviridae__sp._ct33c1	frozenset({'120_clan', '1_clan, 6_clan, 9_clan', '2673_mono', '174_clan', '144_clan', '50_clan', '2482_mono'})	False	False	False	False	False	False	False	False	False	False	False
SAMEA2737792_a1_ct48967_vs1@Podoviridae__sp._ctwup1	frozenset({'57_clan', '120_clan', '520_mono', '1_clan, 6_clan, 9_clan', '928_mono', '2447_mono', '2096_mono', '146_clan', '37_clan'})	False	False	False	False	False	False	False	False	False	False	False
SAMEA2737798_b1_ct21_vs2@Caudovirales__sp._ctQRR21@linear	frozenset({'710_mono', '1335_mono', '1_clan', '686_mono', '1323_mono', '899_mono', '1597_mono', '1604_mono', '36_clan', '1747_mono'})	False	False	False	False	False	False	False	False	False	False	False
SAMEA2737807_a1_ct21894@circular@Podoviridae__sp._ctftz894	frozenset({'1423_mono', '14_clan', '12_clan', '95_clan', '122_clan', '1_clan, 6_clan, 9_clan', '46_clan', '80_clan', '19_clan', '5_clan', '82_clan', '103_clan', '93_clan', '10_clan'})	False	False	False	False	False	False	False	False	False	False	False
SAMEA2737813_a1_ct27648@circular@Podoviridae__sp._ctydc648	frozenset({'outlier: 79_clan', '1_clan, 6_clan, 9_clan', '33_clan', '18_clan', '15_clan', '4_clan, 8_clan'})	False	True	False	True	False	False	False	False	False	True	True
SAMEA2737815_a1_ct27979@circular@Podoviridae__sp._ctBis979	frozenset({'1423_mono', '1327_mono', '14_clan', '12_clan', '17_clan', '95_clan', '122_clan', '1_clan, 6_clan, 9_clan', '46_clan', '80_clan', '5_clan', '103_clan', '93_clan', '10_clan'})	False	False	False	False	False	False	False	False	False	False	False
SAMEA2737817_a1_ct18614@circular@Podoviridae__sp._cttIw614	frozenset({'1327_mono', '858_mono', '14_clan', '12_clan', '95_clan', '122_clan', '1_clan, 6_clan, 9_clan', '46_clan', '80_clan', '5_clan', '82_clan', '103_clan', '93_clan', '10_clan'})	False	False	False	False	False	False	False	False	False	False	False
SAMEA2737821_a1_ct5107@circular@Podoviridae__sp._ctK9E107	frozenset({'12_clan', '795_mono', '1_clan, 6_clan, 9_clan', '914_mono', '142_clan', 'outlier: 16_clan', '32_clan, 142_clan', '16_clan'})	False	False	False	False	False	False	False	False	False	False	False
SAMEA2737827_a1_ct14728@circular@Podoviridae__sp._ctGCz728	frozenset({'1054_mono', '1053_mono', '107_clan', '6_clan, 9_clan', '1757_mono', '243_pair', '1_clan, 9_clan', '680_mono', '190_clan', '975_mono', '822_mono', '2734_mono', '2705_mono', '2283_mono', '1209_mono', '387_pair'})	False	False	False	False	False	False	False	False	False	False	False
SAMEA2737831_b1_ct14_vs2@Caudovirales__sp._ctco714@linear	frozenset({'22_clan, 25_clan, 52_clan', 'outlier: 79_clan', '1_clan, 6_clan, 9_clan', '18_clan', '15_clan', '4_clan, 8_clan'})	True	False	False	True	False	False	False	False	False	True	True
SAMEA2737831_b1_ct56_vs2@Caudovirales__sp._ctN5W56@linear	frozenset({'12_clan', '114_clan, 198_clan', '1_clan, 6_clan, 9_clan', 'outlier, outlier: 37_clan', '244_pair', '1702_mono', '1577_mono', '766_mono', '176_clan'})	False	False	False	False	False	False	False	False	False	False	False
SAMEA2737832_a1_ct25830@circular@Podoviridae__sp._ctA9Z830	frozenset({'22_clan, 25_clan, 52_clan', 'outlier: 79_clan', '1_clan, 6_clan, 9_clan', '18_clan', '15_clan', '4_clan, 8_clan'})	True	False	False	True	False	False	False	False	False	True	True
SAMEA2737841_a1_ct15556@circular@Podoviridae__sp._ctpun556	frozenset({'2765_mono', '2349_mono', '2806_mono', '325_pair', '6_clan, 9_clan', '455_mono', '1_clan, 9_clan', '1127_mono', '239_pair', '55_clan', '2318_mono', '2377_mono', '2095_mono', '393_pair', '2454_mono', '1314_mono'})	False	False	False	False	False	False	False	False	False	False	False
SAMEA2737857_b1_ct123_vs2@Caudovirales__sp._ct2CC123@linear	frozenset({'12_clan', '1_clan, 6_clan, 9_clan', '1702_mono', '1577_mono', '766_mono', '176_clan'})	False	False	False	False	False	False	False	False	False	False	False
SAMEA2737935_b1_ct4@circular@Podoviridae__sp._ctA7p4	frozenset({'2417_mono', '2739_mono', '1_clan, 6_clan, 9_clan', '773_mono', '2338_mono', '1476_mono'})	False	False	False	False	False	False	False	False	False	False	False
SAMEA2737994_b1_ct6@circular@Podoviridae__sp._ctjya6	frozenset({'1_clan, 6_clan, 9_clan', '2561_mono', '2338_mono'})	False	False	False	False	False	False	False	False	False	False	False
SAMEA2738138_b1_ct10@circular@Podoviridae__sp._ctZUq10	frozenset({'296_pair', '2557_mono', '6_clan, 9_clan', '105_clan', '2727_mono', '1203_mono', '1044_mono', '420_pair', '536_mono', '2047_mono', 'outlier: 74_clan', '1_clan, 9_clan', '124_clan'})	False	False	False	False	False	False	False	False	False	False	False
SAMEA2738163_b1_ct2@circular@Caudovirales__sp._ctbBS2	frozenset({'14_clan', '1_clan, 6_clan, 9_clan', '1108_mono', '553_mono', '30_clan', '5_clan', '38_clan', '10_clan'})	False	False	False	False	False	False	False	False	False	False	False
SAMEA2738174_b1_ct1@circular@Caudovirales__sp._ctfqG1	frozenset({'264_pair', '342_pair', '1_clan, 6_clan, 9_clan', '258_pair', '36_clan', '157_clan', '1136_mono'})	False	False	False	False	False	False	False	False	False	False	False
SAMEA3951678_b1_ct5@circular@Caudovirales__sp._ctiuh5	frozenset({'outlier: 79_clan', '1_clan, 6_clan, 9_clan', '33_clan', '18_clan', '15_clan', '4_clan, 8_clan'})	False	True	False	True	False	False	False	False	False	True	True
SAMEA3951737_b1_ct4@circular@Caudovirales__sp._ctUc94	frozenset({'22_clan, 25_clan, 52_clan', '1_clan, 6_clan, 9_clan', '18_clan', '15_clan', '116_clan', '4_clan, 8_clan'})	True	False	False	True	False	False	False	False	False	True	True
SAMEA3951762_b1_ct1@circular@Caudovirales__sp._ctsAK1	frozenset({'14_clan', '12_clan', '95_clan', '122_clan', '136_clan', '1_clan, 6_clan, 9_clan', '46_clan', '19_clan', '2800_mono', '5_clan', '103_clan', '93_clan', '10_clan'})	False	False	False	False	False	False	False	False	False	False	False
SAMEA3951762_b1_ct5@circular@Caudovirales__sp._ctaq55	frozenset({'285_pair', '2148_mono', '1129_mono', '1_clan', '1835_mono', '162_clan', '33_clan', '1045_mono', '385_pair', '1343_mono', '66_clan', '150_clan', '397_pair', '2060_mono', '599_mono'})	False	True	False	False	False	False	False	False	False	True	False
SAMN00691414_b1_ct5@circular@Podoviridae__sp._ctrmE5	frozenset({'1028_mono', '2272_mono', '6_clan, 9_clan', '2512_mono', 'outlier: outlier: 40_clan', '39_clan', 'outlier: 40_clan', '912_mono', '1232_mono', 'outlier: 39_clan', '1960_mono', '19_clan', '1_clan, 9_clan', '40_clan'})	False	False	False	False	False	False	False	False	False	False	False
SAMN00691586_b1_ct8@circular@Caudovirales__sp._ct0jP8	frozenset({'2795_mono', '12_clan', '795_mono', '32_clan, 142_clan', '132_clan', 'outlier: 16_clan', '142_clan', '1_clan, 6_clan, 9_clan', '16_clan'})	False	False	False	False	False	False	False	False	False	False	False
SAMN00715140_b1_ct3@circular@Caudovirales__sp._ctJk43	frozenset({'145_clan', '12_clan', '1_clan, 6_clan, 9_clan', '244_pair', '238_pair', '1702_mono', '766_mono', '176_clan'})	False	False	False	False	False	False	False	False	False	False	False
SAMN00715211_b1_ct7@circular@Caudovirales__sp._ctjYH7	frozenset({'285_pair', '108_clan', '1_clan', '1817_mono', '414_pair', '15_clan', '69_clan', '1247_mono', '2478_mono', '290_pair', '64_clan'})	False	False	False	True	False	False	False	False	False	False	True
SAMN00715263_a1_ct11339@circular@Podoviridae__sp._ctbS8339	frozenset({'22_clan, 25_clan, 52_clan', '1_clan, 6_clan, 9_clan', '18_clan', '79_clan', '15_clan', '179_clan', '4_clan, 8_clan'})	True	False	False	True	False	False	True	False	False	True	True
SAMN00715264_a1_ct14598@circular@Podoviridae__sp._ctG0N598	frozenset({'285_pair', '151_clan', '1_clan', '414_pair', '33_clan', '363_pair', '397_pair', '134_clan'})	False	True	False	False	False	False	False	False	False	True	False
SAMN00715264_a1_ct62571_vs1@linear@Podoviridae__sp._ctLLC1	frozenset({'1327_mono', '14_clan', '12_clan', '95_clan', '1_clan, 6_clan, 9_clan', '122_clan', '46_clan', '24_clan', '103_clan', '80_clan', '5_clan', '82_clan', '1911_mono', '93_clan', '10_clan'})	False	False	False	False	False	False	False	False	False	False	False
SAMN00715265_a1_ct16683@circular@Podoviridae__sp._cthkV683	frozenset({'145_clan', '12_clan', '114_clan, 198_clan', '1_clan, 6_clan, 9_clan', '244_pair', '238_pair', '1702_mono', '766_mono', '176_clan'})	False	False	False	False	False	False	False	False	False	False	False
SAMN00791913_a1_ct1999@circular@Podoviridae__sp._ctuqh999	frozenset({'2349_mono', '2806_mono', '325_pair', '6_clan, 9_clan', '951_mono', '455_mono', '1127_mono', '1_clan, 9_clan', '1907_mono', '55_clan', '2318_mono', '2377_mono', '393_pair', '2454_mono'})	False	False	False	False	False	False	False	False	False	False	False
SAMN00791954_a1_ct5591@circular@Podoviridae__sp._ct6MQ591	frozenset({'2398_mono', '1327_mono', '245_pair', '14_clan', '12_clan', '95_clan', '1_clan, 6_clan, 9_clan', '122_clan', '46_clan', '103_clan', '5_clan', '82_clan', '1911_mono', '93_clan', '10_clan'})	False	False	False	False	False	False	False	False	False	False	False
SAMN00791981_a1_ct21530_vs1@linear@Podoviridae__sp._ctd3i1	frozenset({'2035_mono', '57_clan', '62_clan', '1743_mono', '1_clan, 6_clan, 9_clan', '183_clan', '50_clan', '989_mono'})	False	False	False	False	False	False	False	False	False	False	False
SAMN00791982_a1_ct9829@circular@Podoviridae__sp._cto1I829	frozenset({'1_clan, 6_clan, 9_clan', '33_clan', '18_clan', '1436_mono', '4_clan, 8_clan'})	False	True	False	False	False	False	False	False	False	True	False
SAMN00791989_a1_ct103391_vs1@linear@Podoviridae__sp._ctktd1	frozenset({'1327_mono', '1423_mono', '245_pair', '14_clan', '12_clan', '1541_mono', '122_clan', '1_clan, 6_clan, 9_clan', '46_clan', '19_clan', '5_clan', '103_clan', '93_clan', '10_clan'})	False	False	False	False	False	False	False	False	False	False	False
SAMN00791991_a1_ct19080_vs1@linear@Podoviridae__sp._ct8rj1	frozenset({'1_clan, 6_clan, 9_clan', '1000_mono', '1804_mono'})	False	False	False	False	False	False	False	False	False	False	False
SAMN00791992_a1_ct8587_vs1@linear@Podoviridae__sp._cttKm1	frozenset({'115_clan', '1_clan, 6_clan, 9_clan', '1955_mono', '181_clan', '436_pair', 'outlier: 44_clan', '2622_mono'})	False	False	False	False	False	False	False	False	False	False	False
SAMN00792000_a1_ct10192@circular@Podoviridae__sp._ctL99192	frozenset({'62_clan', '160_clan', '1_clan, 6_clan, 9_clan', '33_clan', '15_clan', '18_clan', '111_clan', '76_clan', '4_clan, 8_clan'})	False	True	False	True	False	False	False	False	False	True	True
SAMN00792001_a1_ct131317_vs1@linear@Podoviridae__sp._ctPzO1	frozenset({'1327_mono', '14_clan', '17_clan', '12_clan', '95_clan', '1_clan, 6_clan, 9_clan', '122_clan', '46_clan', '103_clan', '80_clan', '5_clan', '82_clan', '1911_mono', '93_clan', '10_clan'})	False	False	False	False	False	False	False	False	False	False	False
SAMN00792001_a1_ct26335_vs1@linear@Podoviridae__sp._ctn0y1	frozenset({'2795_mono', '12_clan', '795_mono', '32_clan, 142_clan', '1_clan, 6_clan, 9_clan', '142_clan', 'outlier: 16_clan', '16_clan'})	False	False	False	False	False	False	False	False	False	False	False
SAMN00792016_a1_ct32941_vs1@linear@Podoviridae__sp._ctNNQ1	frozenset({'1_clan, 6_clan, 9_clan', '233_pair', '1238_mono', '2066_mono', '65_clan', '1540_mono', '472_mono'})	False	False	False	False	False	False	False	False	False	False	False
SAMN00792026_a1_ct14246@circular@Podoviridae__sp._ct4nY246	frozenset({'301_pair', '145_clan', '12_clan', '13_clan', '114_clan, 198_clan', '1_clan, 6_clan, 9_clan', '96_clan', '59_clan', '244_pair', '238_pair', '1702_mono', '1577_mono', '176_clan'})	False	False	False	False	False	False	False	False	False	False	False
SAMN00792030_a1_ct14705_vs1@linear@Podoviridae__sp._ctzpS1	frozenset({'1_clan, 6_clan, 9_clan', '77_clan', '36_clan', '87_clan', '370_pair', '2710_mono'})	False	False	False	False	False	False	False	False	False	False	False
SAMN00792040_a1_ct83844_vs1@linear@Podoviridae__sp._ctf4U1	frozenset({'12_clan', '795_mono', '1_clan, 6_clan, 9_clan', '142_clan', '16_clan'})	False	False	False	False	False	False	False	False	False	False	False
SAMN00792056_a1_ct16161_vs1@linear@Podoviridae__sp._ctPQU1	frozenset({'1_clan, 6_clan, 9_clan', '174_clan', '144_clan', '72_clan', '1973_mono', '1628_mono'})	False	False	False	False	False	False	False	False	False	False	False
SAMN00792062_a1_ct25901_vs1@linear@Podoviridae__sp._ctQ121	frozenset({'12_clan', '795_mono', '1_clan, 6_clan, 9_clan', '142_clan', 'outlier: 16_clan', '16_clan'})	False	False	False	False	False	False	False	False	False	False	False
SAMN00792070_a1_ct77231_vs1@linear@Podoviridae__sp._ctrye1	frozenset({'71_clan', '37_clan', '1_clan, 6_clan, 9_clan', '233_pair', '1238_mono', '1114_mono', 'outlier: 43_clan', '348_pair', '2066_mono', '43_clan', '65_clan', '1540_mono', '376_pair', '472_mono'})	False	False	False	False	False	False	False	False	False	False	False
SAMN00792079_a1_ct12412@circular@Podoviridae__sp._ctUsJ412	frozenset({'520_mono', '120_clan', '1_clan, 6_clan, 9_clan', '2582_mono', '2096_mono', '146_clan', '37_clan'})	False	False	False	False	False	False	False	False	False	False	False
SAMN00792082_a1_ct26785_vs1@linear@Podoviridae__sp._ctlP51	frozenset({'71_clan', '57_clan', '126_clan', '1_clan, 6_clan, 9_clan', '1238_mono', '1114_mono', '1590_mono', '407_pair', '168_clan', '65_clan', '102_clan', '1540_mono'})	False	False	False	False	False	False	False	False	False	False	False
SAMN00792086_a1_ct5078@circular@Podoviridae__sp._ctYaN078	frozenset({'159_clan', '1151_mono', '120_clan', '1_clan, 6_clan, 9_clan', '333_pair', 'outlier: 37_clan', '358_pair'})	False	False	False	False	False	False	False	False	False	False	False
SAMN00792088_a1_ct20808@circular@Podoviridae__sp._ctrdp808	frozenset({'93_clan', '14_clan', '12_clan', '17_clan', '95_clan', '122_clan', '1_clan, 6_clan, 9_clan', '46_clan', '5_clan', '103_clan', '82_clan', '10_clan'})	False	False	False	False	False	False	False	False	False	False	False
SAMN00792095_a1_ct105332_vs1@linear@Podoviridae__sp._ct4uZ1	frozenset({'62_clan', '236_pair', '1_clan, 6_clan, 9_clan', '77_clan', '36_clan', '2329_mono', '443_mono'})	False	False	False	False	False	False	False	False	False	False	False
SAMN00792106_b1_ct73_vs02@Caudovirales__sp._ctsFK73@linear	frozenset({'22_clan, 25_clan, 52_clan', '1_clan', 'outlier, outlier: 1_clan', '18_clan', '15_clan', '4_clan, 8_clan'})	True	False	False	True	False	False	False	False	False	True	True
SAMN00792109_a1_ct16482@circular@Podoviridae__sp._cteXl482	frozenset({'22_clan, 25_clan, 52_clan', '1531_mono', '8_clan', '1_clan, 6_clan, 9_clan', '15_clan', '175_clan', '171_clan', '63_clan'})	True	False	True	True	False	False	False	False	False	True	True
SAMN00792115_a1_ct3992@circular@Podoviridae__sp._ctUIG992	frozenset({'12_clan', '1_clan, 6_clan, 9_clan', 'outlier, outlier: 37_clan', '238_pair', '1702_mono', '1577_mono', '766_mono', '176_clan'})	False	False	False	False	False	False	False	False	False	False	False
SAMN00792115_b1_ct5_vs2@Caudovirales__sp._ctYL15@linear	frozenset({'12_clan', '1_clan, 6_clan, 9_clan', 'outlier, outlier: 37_clan', '238_pair', '1702_mono', '1577_mono', '766_mono', '176_clan'})	False	False	False	False	False	False	False	False	False	False	False
SAMN00792117_a1_ct103195_vs1@linear@Podoviridae__sp._ctBQ51	frozenset({'62_clan', '236_pair', '1_clan, 6_clan, 9_clan', '2155_mono', '77_clan', '36_clan', '87_clan', '443_mono', '813_mono'})	False	False	False	False	False	False	False	False	False	False	False
SAMN00990286_a1_ct8424@circular@Podoviridae__sp._ctAQR424	frozenset({'285_pair', '2002_mono', '1048_mono', '108_clan', '1_clan', '414_pair', '223_pair', '15_clan', '69_clan', '290_pair', '152_clan'})	False	False	False	True	False	False	False	False	False	False	True
SAMN00993239_a1_ct10242_vs1@linear@Podoviridae__sp._ctsqU1	frozenset({'325_pair', '2806_mono', '6_clan, 9_clan', '455_mono', '1127_mono', '2454_mono', '239_pair', '55_clan', '2318_mono', '2377_mono', '1819_mono', '1_clan, 9_clan', '393_pair', '1314_mono'})	False	False	False	False	False	False	False	False	False	False	False
SAMN00993241_a1_ct33137_vs1@linear@Podoviridae__sp._ctkDP1	frozenset({'1354_mono', '1780_mono', '1882_mono', '269_pair', '1_clan, 6_clan, 9_clan', '1413_mono', '920_mono', '2144_mono', '2337_mono'})	False	False	False	False	False	False	False	False	False	False	False
SAMN01041764_a1_ct4272_vs1@linear@Podoviridae__sp._ctiOT1	frozenset({'264_pair', '1_clan, 6_clan, 9_clan', 'outlier: 100_clan', '157_clan', '1136_mono'})	False	False	False	False	False	False	False	False	False	False	False
SAMN01915207_a1_ct21160@circular@Podoviridae__sp._ct3uM160	frozenset({'1183_mono', '335_pair', '13_clan', '84_clan', '1_clan, 6_clan, 9_clan', '96_clan', '2062_mono', '324_pair', '380_pair', '24_clan', '2134_mono', '391_pair', '1250_mono'})	False	False	False	False	False	False	False	False	False	False	False
SAMN03418260_a1_ct40487@circular@Podoviridae__sp._ctrUk487	frozenset({'22_clan, 25_clan, 52_clan', '110_clan', '14_clan', '8_clan', '1_clan, 6_clan, 9_clan', '15_clan', '68_clan', '171_clan', '63_clan'})	True	False	True	True	False	False	False	False	False	True	True
SAMN03418267_a1_ct52266_vs1@Podoviridae__sp._ctjbH1	frozenset({'285_pair', '1129_mono', '1_clan', '33_clan', '66_clan', '397_pair', '61_clan', '150_clan', '355_pair'})	False	True	False	False	False	False	False	False	False	True	False
SAMN03418283_a1_ct11742_vs1@Podoviridae__sp._ctr7A1	frozenset({'145_clan', '12_clan', '1_clan, 6_clan, 9_clan', '238_pair', '1702_mono', '1577_mono', '766_mono', '176_clan', '299_pair'})	False	False	False	False	False	False	False	False	False	False	False
SAMN04262467_a1_ct4897_vs1@Podoviridae__sp._ctJcq1	frozenset({'23_clan', '170_clan', '8_clan', '1085_mono', '1_clan, 6_clan, 9_clan', '985_mono', '600_mono', '2616_mono', '2_clan', '1502_mono', '1687_mono', '1094_mono'})	False	False	True	False	False	False	False	False	False	False	True
SAMN04571722_a1_ct55232_vs1@linear@Podoviridae__sp._ct9Rm1	frozenset({'114_clan, 198_clan', '1_clan, 6_clan, 9_clan', '395_pair', '2640_mono', '165_clan', '615_mono', '35_clan', '36_clan', '981_mono', '200_pair'})	False	False	False	False	False	False	False	False	False	False	False
SAMN04571723_a1_ct137896_vs1@linear@Podoviridae__sp._ctFYU1	frozenset({'394_pair', '2737_mono', '2309_mono', '1_clan, 6_clan, 9_clan', '253_pair', '1414_mono', '349_pair', '36_clan'})	False	False	False	False	False	False	False	False	False	False	False
SAMN04999020_a1_ct468@circular@Podoviridae__sp._cts8g468	frozenset({'1011_mono', '1208_mono', '6_clan, 9_clan', '1959_mono', '1233_mono', '1_clan, 9_clan', '276_pair', '2139_mono'})	False	False	False	False	False	False	False	False	False	False	False
SAMN05414913_a1_ct42124@circular@Podoviridae__sp._ct4SL124	frozenset({'1423_mono', '12_clan', '14_clan', '1_clan, 6_clan, 9_clan', '122_clan', '46_clan', '103_clan', '19_clan', '1557_mono', '5_clan', '82_clan', '1911_mono', '93_clan', '10_clan'})	False	False	False	False	False	False	False	False	False	False	False
SAMN05414937_a1_ct244565_vs1@Podoviridae__sp._ctXEo1	frozenset({'394_pair', '935_mono', '2737_mono', '1_clan, 6_clan, 9_clan', '1414_mono', '349_pair', '36_clan', '1844_mono', '343_pair'})	False	False	False	False	False	False	False	False	False	False	False
